Tabela_ID;Titulo_Tabela;Categoria;Brasil;Norte;Nordeste;Sudeste;Sul;Centro-Oeste
1.3.21.3;"Tabela 1.3.21.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de idade; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Distrito Federal;;;;;;
;;;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Norte;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rondônia;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Acre;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amazonas;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Roraima;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pará;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Belém;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amapá;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Tocantins;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Nordeste;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Maranhão;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Piauí;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Ceará;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Fortaleza;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio Grande do Norte;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Paraíba;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pernambuco;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Recife;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Alagoas;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sergipe;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Bahia;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Salvador;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sudeste;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Minas Gerais;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Belo Horizonte;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Espírito Santo;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio de Janeiro;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana do Rio de Janeiro;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";São Paulo;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de São Paulo;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sul;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Paraná;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Curitiba;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Santa Catarina;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio Grande do Sul;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Porto Alegre;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Centro-Oeste;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Mato Grosso do Sul;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Mato Grosso;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Goiás;;;;;;
1.3.23.3;"Tabela 1.3.23.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por grupos de anos de estudo; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Distrito Federal;;;;;;
;;;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Norte;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rondônia;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Acre;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amazonas;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Roraima;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pará;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Belém;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amapá;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Tocantins;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Nordeste;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Maranhão;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Piauí;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Ceará;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Fortaleza;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio Grande do Norte;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Paraíba;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pernambuco;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Recife;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Alagoas;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sergipe;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Bahia;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Salvador;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sudeste;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Minas Gerais;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Belo Horizonte;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Espírito Santo;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio de Janeiro;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana do Rio de Janeiro;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";São Paulo;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de São Paulo;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Sul;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Paraná;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Curitiba;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Santa Catarina;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rio Grande do Sul;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Porto Alegre;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Centro-Oeste;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Mato Grosso do Sul;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Mato Grosso;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Goiás;;;;;;
1.3.24.3;"Tabela 1.3.24.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de 10 anos ou mais de idade; por nível de instrução; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Distrito Federal;;;;;;
;;;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Norte;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Rondônia;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Acre;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amazonas;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Roraima;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Pará;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Região Metropolitana de Belém;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Amapá;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Tocantins;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Nordeste;;;;;;
1.3.28.3;"Tabela 1.3.28.3a - Coeficientes de variação das estimativas de percentual de pessoas que tinham telefone móvel celular para uso pessoal; na população de pessoas de 10 anos ou mais de idade; por classes de rendimento mensal; segundo as Grandes Regiões; as Unidades da Federação e as Regiões Metropolitanas - 2015";Maranhão;;;;;;
